"filename","subject","date","time","avg_rxn_time_free","avg_choice_rxn_time_free"
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47775.txt","47775",2019-09-22,"13:12",388.2,93.4166666666667
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47781.txt","47781",2019-09-22,"13:12",70.9666666666667,192.45
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47782.txt","47782",2019-09-22,"13:12",388.666666666667,127.983333333333
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47783.txt","47783",2019-09-22,"13:12",311.25,173.15
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47785.txt","47785",2019-09-22,"13:12",138.416666666667,136.633333333333
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47786.txt","47786",2019-09-22,"13:12",1823.51515151515,584.787878787879
"./Ship3_Latin-square/2019-09-22_13h12m_Subject 47788.txt","47788",2019-09-22,"13:12",481.366666666667,274.416666666667
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 46878.txt","46878",2019-09-23,"09:55",282.9,169.85
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 46885.txt","46885",2019-09-23,"09:55",2128.96,130.36
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 46899.txt","46899",2019-09-23,"09:55",240.466666666667,118.233333333333
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47081.txt","47081",2019-09-23,"09:55",128.683333333333,156.883333333333
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47091.txt","47091",2019-09-23,"09:55",364.716666666667,200.483333333333
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47095.txt","47095",2019-09-23,"09:55",762.316666666667,163.766666666667
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47231.txt","47231",2019-09-23,"09:55",1244.60377358491,139.867924528302
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47238.txt","47238",2019-09-23,"09:55",312.6,243
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47242.txt","47242",2019-09-23,"09:55",175.85,317.766666666667
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47244.txt","47244",2019-09-23,"09:55",208.933333333333,252.75
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47633.txt","47633",2019-09-23,"09:55",546.266666666667,278.533333333333
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47636.txt","47636",2019-09-23,"09:55",802.266666666667,217.216666666667
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47752.txt","47752",2019-09-23,"09:55",933.75,111.8
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47767.txt","47767",2019-09-23,"09:55",261.583333333333,138.816666666667
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47768.txt","47768",2019-09-23,"09:55",851.8,161.266666666667
"./Ship3_Latin-square/2019-09-23_09h55m_Subject 47780.txt","47780",2019-09-23,"09:55",471.966666666667,377.433333333333
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 46884.txt","46884",2019-09-23,"10:00",3437.8125,459.53125
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47083.txt","47083",2019-09-23,"10:00",1227.1724137931,216.172413793103
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47086.txt","47086",2019-09-23,"10:00",188.616666666667,164.416666666667
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47246.txt","47246",2019-09-23,"10:00",158.933333333333,158.066666666667
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47635.txt","47635",2019-09-23,"10:00",557.766666666667,174.8
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47779.txt","47779",2019-09-23,"10:00",805.866666666667,177.783333333333
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47790.txt","47790",2019-09-23,"10:00",474.75,141.533333333333
"./Ship3_Latin-square/2019-09-23_10h00m_Subject 47797.txt","47797",2019-09-23,"10:00",3576.6875,391.8125
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 46900.txt","46900",2019-09-23,"11:26",138.9,162.466666666667
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 46986.txt","46986",2019-09-23,"11:26",2010.94230769231,168.557692307692
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47076.txt","47076",2019-09-23,"11:26",105.95,184.15
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47079.txt","47079",2019-09-23,"11:26",340.316666666667,239.766666666667
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47082.txt","47082",2019-09-23,"11:26",552.833333333333,110.516666666667
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47092.txt","47092",2019-09-23,"11:26",114.75,172.533333333333
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47098.txt","47098",2019-09-23,"11:26",200.6,79.6
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47226.txt","47226",2019-09-23,"11:26",118.216666666667,161.7
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47227.txt","47227",2019-09-23,"11:26",598.733333333333,142.166666666667
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47250.txt","47250",2019-09-23,"11:26",201.15,120.266666666667
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47645.txt","47645",2019-09-23,"11:26",1578.61538461538,190.865384615385
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47646.txt","47646",2019-09-23,"11:26",231.883333333333,116.083333333333
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47755.txt","47755",2019-09-23,"11:26",162.783333333333,177.85
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47760.txt","47760",2019-09-23,"11:26",413.766666666667,203.766666666667
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47770.txt","47770",2019-09-23,"11:26",4218.39285714286,392.928571428571
"./Ship3_Latin-square/2019-09-23_11h26m_Subject 47795.txt","47795",2019-09-23,"11:26",1042.44444444444,153.537037037037
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47229.txt","47229",2019-09-23,"11:30",101.516666666667,128.883333333333
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47233.txt","47233",2019-09-23,"11:30",361.6,153.116666666667
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47234.txt","47234",2019-09-23,"11:30",290.75,625.233333333333
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47237.txt","47237",2019-09-23,"11:30",402.633333333333,227.116666666667
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47241.txt","47241",2019-09-23,"11:30",124.883333333333,139.733333333333
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47247.txt","47247",2019-09-23,"11:30",1305.76363636364,241.636363636364
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47777.txt","47777",2019-09-23,"11:30",176.75,94.6
"./Ship3_Latin-square/2019-09-23_11h30m_Subject 47784.txt","47784",2019-09-23,"11:30",312.583333333333,166.583333333333
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 46881.txt","46881",2019-09-23,"12:37",288.35,115.566666666667
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47087.txt","47087",2019-09-23,"12:37",162.716666666667,167.5
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47626.txt","47626",2019-09-23,"12:37",569.122807017544,206.649122807018
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47632.txt","47632",2019-09-23,"12:37",291.4,222.983333333333
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47634.txt","47634",2019-09-23,"12:37",332.033333333333,123.65
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47640.txt","47640",2019-09-23,"12:37",743.8,154.483333333333
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47754.txt","47754",2019-09-23,"12:37",2496.25581395349,276.976744186047
"./Ship3_Latin-square/2019-09-23_12h37m_Subject 47800.txt","47800",2019-09-23,"12:37",364.983333333333,169.433333333333
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46880.txt","46880",2019-09-23,"12:40",141.2,101.566666666667
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46882.txt","46882",2019-09-23,"12:40",150.666666666667,145.616666666667
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46883.txt","46883",2019-09-23,"12:40",364.05,165.166666666667
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46894.txt","46894",2019-09-23,"12:40",1461.61538461538,150.230769230769
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 46896.txt","46896",2019-09-23,"12:40",1264.69642857143,176.339285714286
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47088.txt","47088",2019-09-23,"12:40",250.45,158.066666666667
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47228.txt","47228",2019-09-23,"12:40",271.916666666667,86.1
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47243.txt","47243",2019-09-23,"12:40",333.383333333333,253.3
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47249.txt","47249",2019-09-23,"12:40",290.116666666667,365.883333333333
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47639.txt","47639",2019-09-23,"12:40",1345.75,613.3125
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47649.txt","47649",2019-09-23,"12:40",1394.89583333333,295.104166666667
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47753.txt","47753",2019-09-23,"12:40",276,143.3
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47758.txt","47758",2019-09-23,"12:40",101.816666666667,108.683333333333
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47759.txt","47759",2019-09-23,"12:40",184.4,278.233333333333
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47776.txt","47776",2019-09-23,"12:40",107.916666666667,136.383333333333
"./Ship3_Latin-square/2019-09-23_12h40m_Subject 47799.txt","47799",2019-09-23,"12:40",161.116666666667,276.8
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46888.txt","46888",2019-09-23,"13:42",59.7333333333333,201.516666666667
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46889.txt","46889",2019-09-23,"13:42",424.25,97.4833333333333
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46890.txt","46890",2019-09-23,"13:42",477.75,113.266666666667
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46892.txt","46892",2019-09-23,"13:42",435.916666666667,264.75
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 46898.txt","46898",2019-09-23,"13:42",358.566666666667,196.35
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 47097.txt","47097",2019-09-23,"13:42",442.233333333333,255.7
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 47099.txt","47099",2019-09-23,"13:42",191.103448275862,178.51724137931
"./Ship3_Latin-square/2019-09-23_13h42m_Subject 47798.txt","47798",2019-09-23,"13:42",1443.12244897959,152.734693877551
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46876.txt","46876",2019-09-23,"13:50",1315.86274509804,168.490196078431
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46877.txt","46877",2019-09-23,"13:50",160,312.066666666667
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46893.txt","46893",2019-09-23,"13:50",141.533333333333,266.916666666667
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 46895.txt","46895",2019-09-23,"13:50",1569.61224489796,252.081632653061
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47638.txt","47638",2019-09-23,"13:50",1326.95918367347,273.204081632653
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47757.txt","47757",2019-09-23,"13:50",1583.07142857143,242.75
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47769.txt","47769",2019-09-23,"13:50",1576.12,306.6
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47771.txt","47771",2019-09-23,"13:50",257.766666666667,142.8
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47775.txt","47775",2019-09-23,"13:50",702.75,205.616666666667
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47781.txt","47781",2019-09-23,"13:50",89.9666666666667,146.266666666667
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47782.txt","47782",2019-09-23,"13:50",125.366666666667,145.8
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47783.txt","47783",2019-09-23,"13:50",1213.6,244.783333333333
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47785.txt","47785",2019-09-23,"13:50",78.25,131.55
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47786.txt","47786",2019-09-23,"13:50",1266.49056603774,147.528301886792
"./Ship3_Latin-square/2019-09-23_13h50m_Subject 47788.txt","47788",2019-09-23,"13:50",297.3,178.166666666667
"./Ship3_Latin-square/2019-09-23_15h00m_Subject 47080.txt","47080",2019-09-23,"15:00",70.7,124.016666666667
"./Ship3_Latin-square/2019-09-23_15h00m_Subject 47089.txt","47089",2019-09-23,"15:00",244.683333333333,153.083333333333
"./Ship3_Latin-square/2019-09-23_15h00m_Subject 47762.txt","47762",2019-09-23,"15:00",826.142857142857,537.732142857143
"./Ship3_Latin-square/2019-09-23_15h00m_Subject 47791.txt","47791",2019-09-23,"15:00",114.216666666667,194.133333333333
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 46884.txt","46884",2019-09-24,"09:50",482.816666666667,325.2
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47083.txt","47083",2019-09-24,"09:50",757.438596491228,214
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47086.txt","47086",2019-09-24,"09:50",954.169491525424,131.254237288136
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47246.txt","47246",2019-09-24,"09:50",125.066666666667,166.516666666667
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47635.txt","47635",2019-09-24,"09:50",408.5,214.583333333333
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47779.txt","47779",2019-09-24,"09:50",2059.28947368421,571.135135135135
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47790.txt","47790",2019-09-24,"09:50",192.233333333333,136.55
"./Ship3_Latin-square/2019-09-24_09h50m_Subject 47797.txt","47797",2019-09-24,"09:50",2387.91666666667,309.104166666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 46878.txt","46878",2019-09-24,"09:52",81.85,114.5
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 46885.txt","46885",2019-09-24,"09:52",427.216666666667,108.466666666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 46899.txt","46899",2019-09-24,"09:52",295.333333333333,162.2
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47081.txt","47081",2019-09-24,"09:52",71.9166666666667,162.283333333333
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47091.txt","47091",2019-09-24,"09:52",340.483333333333,170.666666666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47095.txt","47095",2019-09-24,"09:52",528.016666666667,193.716666666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47231.txt","47231",2019-09-24,"09:52",1415.7358490566,177.132075471698
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47238.txt","47238",2019-09-24,"09:52",217.25,215.266666666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47242.txt","47242",2019-09-24,"09:52",124.7,355.466666666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47244.txt","47244",2019-09-24,"09:52",151.55,216.433333333333
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47633.txt","47633",2019-09-24,"09:52",294.716666666667,188.1
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47636.txt","47636",2019-09-24,"09:52",1418.91666666667,585.68085106383
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47752.txt","47752",2019-09-24,"09:52",696.616666666667,125.9
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47767.txt","47767",2019-09-24,"09:52",363.35,220.616666666667
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47768.txt","47768",2019-09-24,"09:52",881.962962962963,329.62962962963
"./Ship3_Latin-square/2019-09-24_09h52m_Subject 47780.txt","47780",2019-09-24,"09:52",520.15,198.85
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47229.txt","47229",2019-09-24,"11:01",96.1,163.933333333333
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47233.txt","47233",2019-09-24,"11:01",87.85,150.066666666667
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47234.txt","47234",2019-09-24,"11:01",155.916666666667,209.25
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47237.txt","47237",2019-09-24,"11:01",312.9,247.9
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47241.txt","47241",2019-09-24,"11:01",66.6166666666667,142.316666666667
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47247.txt","47247",2019-09-24,"11:01",324.15,216.016666666667
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47777.txt","47777",2019-09-24,"11:01",341.1,164.35
"./Ship3_Latin-square/2019-09-24_11h01m_Subject 47784.txt","47784",2019-09-24,"11:01",316.883333333333,224.25
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 46900.txt","46900",2019-09-24,"11:03",91.35,139.033333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 46986.txt","46986",2019-09-24,"11:03",1838.73684210526,143.421052631579
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47076.txt","47076",2019-09-24,"11:03",76.8166666666667,123.7
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47079.txt","47079",2019-09-24,"11:03",138.166666666667,228.033333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47082.txt","47082",2019-09-24,"11:03",543.833333333333,103.8
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47092.txt","47092",2019-09-24,"11:03",85.1166666666667,129.95
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47098.txt","47098",2019-09-24,"11:03",202.633333333333,82.4333333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47226.txt","47226",2019-09-24,"11:03",26.25,139.4
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47227.txt","47227",2019-09-24,"11:03",597.4,102.733333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47250.txt","47250",2019-09-24,"11:03",154.633333333333,125.483333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47645.txt","47645",2019-09-24,"11:03",4491.0303030303,202
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47646.txt","47646",2019-09-24,"11:03",84.15,166.533333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47755.txt","47755",2019-09-24,"11:03",190.7,151.816666666667
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47760.txt","47760",2019-09-24,"11:03",118.45,166.633333333333
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47770.txt","47770",2019-09-24,"11:03",2439.67391304348,238.739130434783
"./Ship3_Latin-square/2019-09-24_11h03m_Subject 47795.txt","47795",2019-09-24,"11:03",516.533333333333,153.05
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 46880.txt","46880",2019-09-24,"12:13",98.7166666666667,100.933333333333
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 46882.txt","46882",2019-09-24,"12:13",331.166666666667,286.066666666667
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 46883.txt","46883",2019-09-24,"12:13",764.155172413793,324.98275862069
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 46894.txt","46894",2019-09-24,"12:13",762.716666666667,126.583333333333
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 46896.txt","46896",2019-09-24,"12:13",660.633333333333,146.3
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47088.txt","47088",2019-09-24,"12:13",99.9666666666667,220.5
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47228.txt","47228",2019-09-24,"12:13",221,94.05
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47243.txt","47243",2019-09-24,"12:13",137,181.566666666667
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47249.txt","47249",2019-09-24,"12:13",142.766666666667,209.383333333333
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47639.txt","47639",2019-09-24,"12:13",99.1333333333333,138.316666666667
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47649.txt","47649",2019-09-24,"12:13",323.766666666667,118.383333333333
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47753.txt","47753",2019-09-24,"12:13",406.883333333333,199.15
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47758.txt","47758",2019-09-24,"12:13",67.6666666666667,113.333333333333
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47759.txt","47759",2019-09-24,"12:13",86.1,163.433333333333
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47776.txt","47776",2019-09-24,"12:13",89.1166666666667,172.3
"./Ship3_Latin-square/2019-09-24_12h13m_Subject 47799.txt","47799",2019-09-24,"12:13",185.55,161.816666666667
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 46881.txt","46881",2019-09-24,"12:16",171.833333333333,115.166666666667
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47087.txt","47087",2019-09-24,"12:16",127.9,212.183333333333
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47626.txt","47626",2019-09-24,"12:16",412.683333333333,164.866666666667
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47632.txt","47632",2019-09-24,"12:16",404,226.883333333333
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47634.txt","47634",2019-09-24,"12:16",447.6,184.916666666667
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47640.txt","47640",2019-09-24,"12:16",832.15,158.483333333333
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47754.txt","47754",2019-09-24,"12:16",4015.5,254.90625
"./Ship3_Latin-square/2019-09-24_12h16m_Subject 47800.txt","47800",2019-09-24,"12:16",475.15,229.75
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46888.txt","46888",2019-09-24,"13:24",165.083333333333,175.583333333333
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46889.txt","46889",2019-09-24,"13:24",89.7833333333333,149.283333333333
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46890.txt","46890",2019-09-24,"13:24",244.2,103.266666666667
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46892.txt","46892",2019-09-24,"13:24",99.3666666666667,116.483333333333
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 46898.txt","46898",2019-09-24,"13:24",108.866666666667,150.983333333333
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 47097.txt","47097",2019-09-24,"13:24",503.583333333333,240.666666666667
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 47099.txt","47099",2019-09-24,"13:24",65.9333333333333,200.166666666667
"./Ship3_Latin-square/2019-09-24_13h24m_Subject 47798.txt","47798",2019-09-24,"13:24",522.65,120.583333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46876.txt","46876",2019-09-24,"13:27",341.983333333333,144.05
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46877.txt","46877",2019-09-24,"13:27",60.3,145.533333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46893.txt","46893",2019-09-24,"13:27",104.866666666667,184.533333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 46895.txt","46895",2019-09-24,"13:27",675.25,170.433333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47638.txt","47638",2019-09-24,"13:27",1562.85185185185,302.888888888889
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47757.txt","47757",2019-09-24,"13:27",1080.24137931034,219.655172413793
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47769.txt","47769",2019-09-24,"13:27",422.6,175.95
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47771.txt","47771",2019-09-24,"13:27",417.783333333333,171.583333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47775.txt","47775",2019-09-24,"13:27",860.25,166.433333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47781.txt","47781",2019-09-24,"13:27",163.666666666667,209.65
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47782.txt","47782",2019-09-24,"13:27",204.45,113.433333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47783.txt","47783",2019-09-24,"13:27",1064.66666666667,132.75
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47785.txt","47785",2019-09-24,"13:27",126.316666666667,160.983333333333
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47786.txt","47786",2019-09-24,"13:27",994,134.016666666667
"./Ship3_Latin-square/2019-09-24_13h27m_Subject 47788.txt","47788",2019-09-24,"13:27",250.066666666667,192.266666666667
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47080.txt","47080",2019-09-24,"14:21",183.083333333333,139.733333333333
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47089.txt","47089",2019-09-24,"14:21",1533.54545454545,359.236363636364
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47762.txt","47762",2019-09-24,"14:21",1202.23333333333,147.983333333333
"./Ship3_Latin-square/2019-09-24_14h21m_Subject 47791.txt","47791",2019-09-24,"14:21",223.416666666667,160.25
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 46884.txt","46884",2019-09-25,"09:54",805.423076923077,253.423076923077
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47083.txt","47083",2019-09-25,"09:54",793.916666666667,259.316666666667
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47086.txt","47086",2019-09-25,"09:54",294.666666666667,130.283333333333
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47246.txt","47246",2019-09-25,"09:54",171.55,128.75
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47635.txt","47635",2019-09-25,"09:54",148,141.916666666667
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47779.txt","47779",2019-09-25,"09:54",1091.35087719298,177.947368421053
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47790.txt","47790",2019-09-25,"09:54",663.672727272727,218.781818181818
"./Ship3_Latin-square/2019-09-25_09h54m_Subject 47797.txt","47797",2019-09-25,"09:54",1427.60377358491,142.981132075472
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 46878.txt","46878",2019-09-25,"09:57",112.416666666667,143.316666666667
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 46885.txt","46885",2019-09-25,"09:57",932.3,142.333333333333
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 46899.txt","46899",2019-09-25,"09:57",208.166666666667,136.816666666667
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47081.txt","47081",2019-09-25,"09:57",154.866666666667,109.3
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47091.txt","47091",2019-09-25,"09:57",384.166666666667,179.433333333333
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47095.txt","47095",2019-09-25,"09:57",2172.18367346939,275.729166666667
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47231.txt","47231",2019-09-25,"09:57",968.423728813559,164.220338983051
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47238.txt","47238",2019-09-25,"09:57",275.183333333333,183.983333333333
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47242.txt","47242",2019-09-25,"09:57",170.55,135.966666666667
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47244.txt","47244",2019-09-25,"09:57",171.05,218
"./Ship3_Latin-square/2019-09-25_09h57m_Subject 47633.txt","47633",2019-09-25,"09:57",442.983333333333,177.133333333333
